"year","region","value"
2042,"Nonthaburi",0.452827591424662
2043,"Nonthaburi",0.472653078496724
2044,"Nonthaburi",0.492713655993684
2045,"Nonthaburi",0.513052412524971
2046,"Nonthaburi",0.533680383819597
2047,"Nonthaburi",0.554562289979007
2048,"Nonthaburi",0.575659139817793
2049,"Nonthaburi",0.596928320162419
2050,"Nonthaburi",0.618324112428033
2051,"Nonthaburi",0.640316811443714
2052,"Nonthaburi",0.662909076756961
2053,"Nonthaburi",0.686100786006632
2054,"Nonthaburi",0.709889176825154
2055,"Nonthaburi",0.734269705700247
2056,"Nonthaburi",0.759238607971387
2057,"Nonthaburi",0.784789216649199
2058,"Nonthaburi",0.81090697065675
2059,"Nonthaburi",0.837573503973837
2060,"Nonthaburi",0.864768541895361
2061,"Nonthaburi",0.892473883898524
2062,"Nonthaburi",0.920672161037556
2063,"Nonthaburi",0.949341447000834
2064,"Nonthaburi",0.978458934783344
2065,"Nonthaburi",1.00799999159436
2066,"Nonthaburi",1.03793893447034
2067,"Nonthaburi",1.06824810492318
2068,"Nonthaburi",1.09889587062234
2069,"Nonthaburi",1.12984788988384
2070,"Nonthaburi",1.16106948272334
2071,"Nonthaburi",1.19272278377924
2072,"Nonthaburi",1.22479357205543
2073,"Nonthaburi",1.25727231859772
2074,"Nonthaburi",1.29015440619777
2075,"Nonthaburi",1.32343420349067
2076,"Nonthaburi",1.35709811209207
2077,"Nonthaburi",1.3911329400768
2078,"Nonthaburi",1.42553621550996
2079,"Nonthaburi",1.46031027951799
2080,"Nonthaburi",1.49545438888397
2081,"Nonthaburi",1.53095993564145
2082,"Nonthaburi",1.56681308749805
2083,"Nonthaburi",1.60300464101828
2084,"Nonthaburi",1.63952485676927
2085,"Nonthaburi",1.67636009242736
2086,"Nonthaburi",1.7134945666277
2087,"Nonthaburi",1.75090713281255
2088,"Nonthaburi",1.78857637418214
2089,"Nonthaburi",1.8264759572521
2090,"Nonthaburi",1.86457547108651
2091,"Nonthaburi",1.90284261484419
2092,"Nonthaburi",1.94123944254389
2093,"Nonthaburi",1.97972329694423
2094,"Nonthaburi",2.01824734152445
2095,"Nonthaburi",2.05675978183642
2096,"Nonthaburi",2.0952004070191
2097,"Nonthaburi",2.133506761361
2098,"Nonthaburi",2.17160566860951
2099,"Nonthaburi",2.20942049777987
2100,"Nonthaburi",2.24686486876289
2021,"Samut Prakan",0.533430837259483
2022,"Samut Prakan",0.545280551979001
2023,"Samut Prakan",0.556092981584153
2024,"Samut Prakan",0.565792496523988
2025,"Samut Prakan",0.57542333880467
2026,"Samut Prakan",0.585540982348532
2027,"Samut Prakan",0.596162198343981
2028,"Samut Prakan",0.606657582510897
2029,"Samut Prakan",0.616771591731656
2030,"Samut Prakan",0.627390893914321
2031,"Samut Prakan",0.63841287283206
2032,"Samut Prakan",0.649917659569311
2033,"Samut Prakan",0.662056185499757
2034,"Samut Prakan",0.674532590105276
2035,"Samut Prakan",0.687628435945875
2036,"Samut Prakan",0.697878196621534
2037,"Samut Prakan",0.708453748180295
2038,"Samut Prakan",0.719368353700457
2039,"Samut Prakan",0.730635632839434
2040,"Samut Prakan",0.742269762482187
2041,"Samut Prakan",0.762591849686256
2042,"Samut Prakan",0.783215032724661
2043,"Samut Prakan",0.804133750761864
2044,"Samut Prakan",0.825341989604234
2045,"Samut Prakan",0.846976115969238
2046,"Samut Prakan",0.869116471762294
2047,"Samut Prakan",0.891768811881946
2048,"Samut Prakan",0.914936853290073
2049,"Samut Prakan",0.938622418754906
2050,"Samut Prakan",0.962826129771885
2051,"Samut Prakan",0.987629268528243
2052,"Samut Prakan",1.01303597380339
2053,"Samut Prakan",1.03904712008113
2054,"Samut Prakan",1.06566070459297
2055,"Samut Prakan",1.09287325337328
2056,"Samut Prakan",1.12068371605478
2057,"Samut Prakan",1.1490879464431
2058,"Samut Prakan",1.17807161845226
2059,"Samut Prakan",1.20761649442708
2060,"Samut Prakan",1.23770327631713
2061,"Samut Prakan",1.26831728280079
2062,"Samut Prakan",1.29944649947414
2063,"Samut Prakan",1.33107389777806
2064,"Samut Prakan",1.36318273588083
2065,"Samut Prakan",1.39575516426972
2066,"Samut Prakan",1.42877332116262
2067,"Samut Prakan",1.46221797572127
2068,"Samut Prakan",1.49606587358469
2069,"Samut Prakan",1.53029141898211
2070,"Samut Prakan",1.56486993013457
2071,"Samut Prakan",1.59964907810769
2072,"Samut Prakan",1.63460406518782
2073,"Samut Prakan",1.66971674516447
2074,"Samut Prakan",1.70497575475229
2075,"Samut Prakan",1.74036861553829
2076,"Samut Prakan",1.77587257175642
2077,"Samut Prakan",1.81146585278511
2078,"Samut Prakan",1.84714095241668
2079,"Samut Prakan",1.88289665768882
2080,"Samut Prakan",1.91872780931412
2081,"Samut Prakan",1.95461926403942
2082,"Samut Prakan",1.99054951131459
2083,"Samut Prakan",2.02650331603291
2084,"Samut Prakan",2.06246496800214
2085,"Samut Prakan",2.09841423816168
2086,"Samut Prakan",2.13432850366109
2087,"Samut Prakan",2.17017904213922
2088,"Samut Prakan",2.2059372443539
2089,"Samut Prakan",2.24156907719871
2090,"Samut Prakan",2.27703616986177
2091,"Samut Prakan",2.31229861229211
2092,"Samut Prakan",2.34731046296363
2093,"Samut Prakan",2.38202101908295
2094,"Samut Prakan",2.41637558766118
2095,"Samut Prakan",2.45031472227209
2096,"Samut Prakan",2.48377015943441
2097,"Samut Prakan",2.51667240096259
2098,"Samut Prakan",2.54894074867121
2099,"Samut Prakan",2.58049223828856
2100,"Samut Prakan",2.61123416230688
2021,"Rest of Thailand",0.149790767505508
2022,"Rest of Thailand",0.155998577974126
2023,"Rest of Thailand",0.162816428162608
2024,"Rest of Thailand",0.168929703177396
2025,"Rest of Thailand",0.175061203093347
2026,"Rest of Thailand",0.181928767138083
2027,"Rest of Thailand",0.188831046723667
2028,"Rest of Thailand",0.195844461150077
2029,"Rest of Thailand",0.202913171960461
2030,"Rest of Thailand",0.210047516849108
2031,"Rest of Thailand",0.217964850464285
2032,"Rest of Thailand",0.225967663576073
2033,"Rest of Thailand",0.234791610210562
2034,"Rest of Thailand",0.243726191222589
2035,"Rest of Thailand",0.253495847541109
2036,"Rest of Thailand",0.262688754369697
2037,"Rest of Thailand",0.272028659412729
2038,"Rest of Thailand",0.281769568093164
2039,"Rest of Thailand",0.292418222379437
2040,"Rest of Thailand",0.30328036131793
2041,"Rest of Thailand",0.314804012272672
2042,"Rest of Thailand",0.327154277037916
2043,"Rest of Thailand",0.339604490329161
2044,"Rest of Thailand",0.352155281485257
2045,"Rest of Thailand",0.366355040997923
2046,"Rest of Thailand",0.380025156014611
2047,"Rest of Thailand",0.395415540156287
2048,"Rest of Thailand",0.411049884772003
2049,"Rest of Thailand",0.426937350238992
2050,"Rest of Thailand",0.444611902596002
2051,"Rest of Thailand",0.462575058598769
2052,"Rest of Thailand",0.480835619737323
2053,"Rest of Thailand",0.500177450300738
2054,"Rest of Thailand",0.519839661477583
2055,"Rest of Thailand",0.540614544126613
2056,"Rest of Thailand",0.561732376471131
2057,"Rest of Thailand",0.583996292516074
2058,"Rest of Thailand",0.606619836232832
2059,"Rest of Thailand",0.630410365376615
2060,"Rest of Thailand",0.654567622223861
2061,"Rest of Thailand",0.679091279979718
2062,"Rest of Thailand",0.704809546446338
2063,"Rest of Thailand",0.731739135549123
2064,"Rest of Thailand",0.759057586238083
2065,"Rest of Thailand",0.786762860179089
2066,"Rest of Thailand",0.815705181193334
2067,"Rest of Thailand",0.845042080784314
2068,"Rest of Thailand",0.87390310386963
2069,"Rest of Thailand",0.906620793052852
2070,"Rest of Thailand",0.939753978798311
2071,"Rest of Thailand",0.973298743559147
2072,"Rest of Thailand",1.00725417925683
2073,"Rest of Thailand",1.0416238040845
2074,"Rest of Thailand",1.07641591236634
2075,"Rest of Thailand",1.11163876512684
2076,"Rest of Thailand",1.14729467225876
2077,"Rest of Thailand",1.18338694305354
2078,"Rest of Thailand",1.22924112278834
2079,"Rest of Thailand",1.26631821327927
2080,"Rest of Thailand",1.30387997723552
2081,"Rest of Thailand",1.35145427927409
2082,"Rest of Thailand",1.39008280453668
2083,"Rest of Thailand",1.43888248949574
2084,"Rest of Thailand",1.47862222328146
2085,"Rest of Thailand",1.52869732839571
2086,"Rest of Thailand",1.56958939397603
2087,"Rest of Thailand",1.62097463351472
2088,"Rest of Thailand",1.66304164332986
2089,"Rest of Thailand",1.70566227994553
2090,"Rest of Thailand",1.7488335070472
2091,"Rest of Thailand",1.79255102254685
2092,"Rest of Thailand",1.82648650366342
2093,"Rest of Thailand",1.86079307537485
2094,"Rest of Thailand",1.89545293922599
2095,"Rest of Thailand",1.93044424569242
2096,"Rest of Thailand",1.95511214750214
2097,"Rest of Thailand",1.99060042726219
2098,"Rest of Thailand",2.00476325703063
2099,"Rest of Thailand",2.02966558852598
2100,"Rest of Thailand",2.04362726160174
2021,"Thailand",0.22711459561284
2022,"Thailand",0.235647452805026
2023,"Thailand",0.243701512132562
2024,"Thailand",0.251368007924254
2025,"Thailand",0.259096655241013
2026,"Thailand",0.26713989536287
2027,"Thailand",0.275519282125058
2028,"Thailand",0.284037215032017
2029,"Thailand",0.29248852788627
2030,"Thailand",0.301293075180102
2031,"Thailand",0.310407452937549
2032,"Thailand",0.319880213196162
2033,"Thailand",0.329808798902237
2034,"Thailand",0.34003933176052
2035,"Thailand",0.350717235344312
2036,"Thailand",0.360920938660823
2037,"Thailand",0.37156609898807
2038,"Thailand",0.382961674461477
2039,"Thailand",0.394858558311058
2040,"Thailand",0.407295275459377
2041,"Thailand",0.420123008977969
2042,"Thailand",0.433355473743267
2043,"Thailand",0.447004231786694
2044,"Thailand",0.4610829296349
2045,"Thailand",0.475685611822448
2046,"Thailand",0.490876296983399
2047,"Thailand",0.506679087213255
2048,"Thailand",0.523119156506521
2049,"Thailand",0.540220902790945
2050,"Thailand",0.55800835599457
2051,"Thailand",0.576508503251057
2052,"Thailand",0.595629921697635
2053,"Thailand",0.615385744100586
2054,"Thailand",0.635787805177232
2055,"Thailand",0.65684818687702
2056,"Thailand",0.678579497079552
2057,"Thailand",0.700997055705349
2058,"Thailand",0.724094418613435
2059,"Thailand",0.747892834337638
2060,"Thailand",0.772380327026136
2061,"Thailand",0.797568936478517
2062,"Thailand",0.823472866042006
2063,"Thailand",0.850081908405352
2064,"Thailand",0.877407700424509
2065,"Thailand",0.905454252763427
2066,"Thailand",0.934218411695744
2067,"Thailand",0.963718438503075
2068,"Thailand",0.993940603240722
2069,"Thailand",1.02489193008754
2070,"Thailand",1.05656512643008
2071,"Thailand",1.08896301923042
2072,"Thailand",1.12208422052305
2073,"Thailand",1.15595545688072
2074,"Thailand",1.19056998510479
2075,"Thailand",1.22595984126333
2076,"Thailand",1.2621190811601
2077,"Thailand",1.29905849110081
2078,"Thailand",1.33679966386825
2079,"Thailand",1.37536162994357
2080,"Thailand",1.41476129258611
2081,"Thailand",1.45502538436351
2082,"Thailand",1.49615199000936
2083,"Thailand",1.53816069507661
2084,"Thailand",1.58106315623643
2085,"Thailand",1.62486801529457
2086,"Thailand",1.66959106427427
2087,"Thailand",1.71344851667877
2088,"Thailand",1.75629071272825
2089,"Thailand",1.79799470814015
2090,"Thailand",1.83839558451245
2091,"Thailand",1.87735845261566
2092,"Thailand",1.91474019287647
2093,"Thailand",1.95038159436037
2094,"Thailand",1.9841436286932
2095,"Thailand",2.01587175926082
2096,"Thailand",2.04542877693024
2097,"Thailand",2.07266542383991
2098,"Thailand",2.09743064422395
2099,"Thailand",2.11958914648953
2100,"Thailand",2.13900656349122
1995,"Bangkok",0.284285956110343
1996,"Bangkok",0.306628172827645
1997,"Bangkok",0.293954508765031
1998,"Bangkok",0.282491108483145
1999,"Bangkok",0.291924996366445
2000,"Bangkok",0.314773131375014
2001,"Bangkok",0.336003456391609
2002,"Bangkok",0.346735708928101
2003,"Bangkok",0.3656801864553
2004,"Bangkok",0.41537163305022
2005,"Bangkok",0.448791066334874
2006,"Bangkok",0.473535970595289
2007,"Bangkok",0.492343054395121
2008,"Bangkok",0.512866924431826
2009,"Bangkok",0.512237498893048
2010,"Bangkok",0.544381602113448
2011,"Bangkok",0.590725593641974
2012,"Bangkok",0.64510748101721
2013,"Bangkok",0.695722419618406
2014,"Bangkok",0.738592452519938
2015,"Bangkok",0.784314820091043
2016,"Bangkok",0.840753231342341
2017,"Bangkok",0.89253143249833
2018,"Bangkok",0.952838717496663
2019,"Bangkok",1.00689501936373
2020,"Bangkok",0.94313719104216
1995,"Nonthaburi",0.0798301677517502
1996,"Nonthaburi",0.081550924980602
1997,"Nonthaburi",0.0820385433409641
1998,"Nonthaburi",0.0870915127579665
1999,"Nonthaburi",0.0841389272599636
2000,"Nonthaburi",0.0861952031567914
2001,"Nonthaburi",0.089025050985378
2002,"Nonthaburi",0.0934448523360108
2003,"Nonthaburi",0.0989314786203825
2004,"Nonthaburi",0.108829135148443
2005,"Nonthaburi",0.121674826181758
2006,"Nonthaburi",0.132515962552687
2007,"Nonthaburi",0.13924648820386
2008,"Nonthaburi",0.145154057792573
2009,"Nonthaburi",0.152017817008342
2010,"Nonthaburi",0.161029387071214
2011,"Nonthaburi",0.157302470010075
2012,"Nonthaburi",0.174310857837577
2013,"Nonthaburi",0.191860731610496
2014,"Nonthaburi",0.215812653871383
2015,"Nonthaburi",0.228142322555459
2016,"Nonthaburi",0.238857387096881
2017,"Nonthaburi",0.257953949428129
2018,"Nonthaburi",0.261913912837651
2019,"Nonthaburi",0.276612609423046
2020,"Nonthaburi",0.270204308612918
1995,"Samut Prakan",0.215481962185917
1996,"Samut Prakan",0.224447999595036
1997,"Samut Prakan",0.226509624957125
1998,"Samut Prakan",0.26543838418852
1999,"Samut Prakan",0.284321067989376
2000,"Samut Prakan",0.302317244371072
2001,"Samut Prakan",0.320608446048797
2002,"Samut Prakan",0.345815344466727
2003,"Samut Prakan",0.34489900119902
2004,"Samut Prakan",0.370522666478617
2005,"Samut Prakan",0.383584387525835
2006,"Samut Prakan",0.408241590572991
2007,"Samut Prakan",0.508388201678883
2008,"Samut Prakan",0.51526990369797
2009,"Samut Prakan",0.46108040082295
2010,"Samut Prakan",0.558775038390793
2011,"Samut Prakan",0.50048744081521
2012,"Samut Prakan",0.573286073267272
2013,"Samut Prakan",0.528233503273975
2014,"Samut Prakan",0.52793274832941
2015,"Samut Prakan",0.537377961557402
2016,"Samut Prakan",0.543375493698364
2017,"Samut Prakan",0.556727135125568
2018,"Samut Prakan",0.599193582429776
2019,"Samut Prakan",0.575210335533042
2020,"Samut Prakan",0.474759874182285
1995,"Rest of Thailand",0.0454735860945706
1996,"Rest of Thailand",0.0501780114858119
1997,"Rest of Thailand",0.0520156382770672
1998,"Rest of Thailand",0.0514012155728768
1999,"Rest of Thailand",0.0514612713244622
2000,"Rest of Thailand",0.0534869481896271
2001,"Rest of Thailand",0.0551853766115715
2002,"Rest of Thailand",0.0603561995517565
2003,"Rest of Thailand",0.0674543833576679
2004,"Rest of Thailand",0.0758744624417249
2005,"Rest of Thailand",0.0830407672758069
2006,"Rest of Thailand",0.0930256597487027
2007,"Rest of Thailand",0.100531497891242
2008,"Rest of Thailand",0.108763399274223
2009,"Rest of Thailand",0.10861672170806
2010,"Rest of Thailand",0.122826125269391
2011,"Rest of Thailand",0.12796787322199
2012,"Rest of Thailand",0.138199827856846
2013,"Rest of Thailand",0.142524689173757
2014,"Rest of Thailand",0.142230019977181
2015,"Rest of Thailand",0.144474269726504
2016,"Rest of Thailand",0.152701705889807
2017,"Rest of Thailand",0.161647220099746
2018,"Rest of Thailand",0.169228742350909
2019,"Rest of Thailand",0.172667348050078
2020,"Rest of Thailand",0.161803959515049
1990,"Thailand",0.0400029167861965
1991,"Thailand",0.0451453581251534
1992,"Thailand",0.0508233899581753
1993,"Thailand",0.0559418707519423
1994,"Thailand",0.0624260063203884
1995,"Thailand",0.0709314649206256
1996,"Thailand",0.0771607052490459
1997,"Thailand",0.0774515163526997
1998,"Thailand",0.0764900820740798
1999,"Thailand",0.0776791253293515
2000,"Thailand",0.0819315407587607
2001,"Thailand",0.0857823700172979
2002,"Thailand",0.0918724324788433
2003,"Thailand",0.100147852484866
2004,"Thailand",0.112213565833115
2005,"Thailand",0.121990554207281
2006,"Thailand",0.133707146539036
2007,"Thailand",0.143980891473711
2008,"Thailand",0.153130940926866
2009,"Thailand",0.152044936217457
2010,"Thailand",0.169199048559035
2011,"Thailand",0.176460783706757
2012,"Thailand",0.191715445540607
2013,"Thailand",0.199351358950601
2014,"Thailand",0.203153377283058
2015,"Thailand",0.209092752193252
2016,"Thailand",0.221295222090183
2017,"Thailand",0.234008374535982
2018,"Thailand",0.246534543578544
2019,"Thailand",0.253796278441054
2020,"Thailand",0.236254181295292
