industry final energy by fuel
scenario,region,input,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2080,2095,Units,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,H2 enduse,0.0,0.0,0.0,0.0,2.932057E-4,6.246519E-4,9.83321E-4,0.0013534489999999998,0.001743765,0.0021900820000000003,0.002707082,0.002829406,0.0029251700000000004,0.00303981,0.003012305,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,delivered biomass,0.127425,0.135683,0.149633,0.168248,0.162396,0.16464,0.163352,0.158451,0.149875,0.143292,0.140035,0.135253,0.128949,0.123568,0.11604,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,delivered coal,0.0,0.0565081,0.083675,0.080354,0.0865053,0.087051,0.0848132,0.0823346,0.0808214,0.0800354,0.0808833,0.0801791,0.0775449,0.0751177,0.0709433,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,elect_td_ind,0.0207659,0.0607353,0.0595648,0.0942586,0.106106,0.112985,0.125962,0.137597,0.146452,0.149492,0.144551,0.142952,0.145083,0.145359,0.155323,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,refined liquids industrial,0.08492855,0.276183,0.2825221,0.407335,0.40591099999999997,0.417025,0.42658700000000005,0.431961,0.434046,0.434187,0.433489,0.426787,0.41406600000000005,0.40229800000000004,0.386548,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Bangkok,wholesale gas,0.0183902,0.0946031,0.1046098,0.17028469999999998,0.1869898,0.1845859,0.18741449999999998,0.1840733,0.1778628,0.1745919,0.1690362,0.1648506,0.16172599999999998,0.15807139999999997,0.1513581,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,H2 enduse,0.0,0.0,0.0,0.0,1.938629E-5,4.396124E-5,7.39272E-5,1.091071E-4,1.538707E-4,2.005721E-4,2.5578250000000003E-4,2.745869E-4,2.911436E-4,3.089571E-4,3.1179280000000003E-4,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,delivered biomass,0.00484849,0.00631841,0.00855581,0.0102589,0.0107705,0.0116732,0.0123922,0.0128913,0.0132268,0.0129434,0.0128951,0.0126637,0.0122594,0.0118964,0.0112898,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,delivered coal,0.0,0.0026314,0.0047844,0.00489958,0.0057196,0.00612643,0.00637638,0.00663734,0.00713173,0.00732981,0.00764238,0.00778121,0.00771809,0.00763477,0.00734311,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,elect_td_ind,7.90099E-4,0.0028283,0.0034058,0.00574738,0.00701549,0.00795157,0.00946994,0.0110922,0.0129229,0.0136907,0.013658,0.0138731,0.0144402,0.0147738,0.0160769,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,refined liquids industrial,0.003231467,0.01286123,0.0161541,0.024837170000000002,0.02685151,0.0293834,0.03211514,0.0348681,0.0383011,0.0396951,0.040831599999999996,0.0412459,0.0410002,0.040647100000000005,0.0397511,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Nonthaburi,wholesale gas,6.99699E-4,0.0044054,0.005981510000000001,0.01038307,0.01236453,0.0129934,0.01409359,0.01484248,0.01569468,0.015984270000000002,0.01596248,0.01598623,0.01608163,0.01604871,0.01564806,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,H2 enduse,0.0,0.0,0.0,0.0,5.487418E-4,0.001168915,0.001891324,0.002692605,0.003571648,0.004623909999999999,0.005908123,0.00637715,0.0068084,0.0072805100000000005,0.0074156,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,delivered biomass,0.191033,0.242714,0.330978,0.313184,0.302437,0.307464,0.311076,0.309182,0.298499,0.290851,0.290123,0.285798,0.277815,0.270829,0.258467,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,delivered coal,0.0,0.101083,0.185083,0.149575,0.161897,0.162899,0.16313,0.1638,0.165542,0.168979,0.176525,0.180714,0.180487,0.179911,0.174646,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,elect_td_ind,0.0311318,0.108645,0.131753,0.175457,0.198579,0.21143,0.242275,0.273741,0.299969,0.315622,0.315477,0.322197,0.337685,0.348144,0.38237,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,refined liquids industrial,0.127323,0.49404499999999996,0.624918,0.7582329999999999,0.7590730000000001,0.7801319999999999,0.819271,0.8570040000000001,0.885758,0.9122399999999999,0.940218,0.954812,0.9555199999999999,0.95438,0.941821,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Rest of Thailand,wholesale gas,0.0275701,0.169228,0.2313892,0.3169771,0.3499059,0.3453971,0.3603751,0.3660177,0.3640569,0.36828479999999997,0.3684985,0.3710548,0.3758393,0.3779412,0.371914,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,H2 enduse,0.0,0.0,0.0,0.0,4.3737839999999996E-5,1.02762E-4,1.729091E-4,2.552823E-4,3.500773E-4,4.464966E-4,5.60889E-4,5.95089E-4,6.24818E-4,6.57686E-4,6.59979E-4,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,delivered biomass,0.0160488,0.0220914,0.0319248,0.0258845,0.025323,0.028074,0.029822,0.031036,0.0312974,0.0302151,0.0298261,0.0290797,0.0279861,0.0270271,0.0255733,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,delivered coal,0.0,0.00920039,0.0178524,0.0123622,0.012904,0.0143208,0.0149136,0.0155295,0.0162255,0.0163169,0.0167584,0.0168634,0.0165636,0.0162522,0.0155432,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,elect_td_ind,0.00261539,0.00988859,0.0127084,0.0145014,0.0158278,0.0185872,0.0221493,0.0259529,0.0294015,0.0304771,0.0299498,0.0300659,0.0309898,0.0314495,0.0340302,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,refined liquids industrial,0.010696443,0.044967,0.0602771,0.0626674,0.060991100000000006,0.0689985,0.0754439,0.0819222,0.08760470000000001,0.0889008,0.09012239999999999,0.0899993,0.0886078,0.08714630000000001,0.0847439,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",SamutPrakan,wholesale gas,0.00231619,0.0154029,0.022319,0.026197900000000003,0.02793026,0.03039803,0.03299005,0.03475432,0.03574278,0.0356227,0.03504496,0.03468839,0.03455628,0.03420732,0.03316561,0.0,0.0,EJ,
"Ref,date=2022-16-6T11:42:43-07:00",Thailand,delivered biomass,0.0153376,0.0228443,0.0189446,0.0189446,0.0233361,0.0239593,0.0250489,0.0252106,0.0239079,0.0225014,0.0210214,0.0197569,0.0187751,0.0178578,0.0171111,0.0,0.0,EJ,
