"","year","region","value"
"70",1983,"Rest of Thailand",0.0194406405927812
"71",1984,"Thailand",0.0274172454611654
"72",1984,"Bangkok",0.0888994425215131
"73",1984,"Nonthaburi",0.0256872936991822
"74",1984,"Samut Prakan",0.0894630254186719
"75",1984,"Rest of Thailand",0.0198985280614378
"76",1985,"Thailand",0.0250309597715079
"77",1985,"Bangkok",0.0811619961099799
"78",1985,"Nonthaburi",0.0234515759846797
"79",1985,"Samut Prakan",0.0816765270407648
"80",1985,"Rest of Thailand",0.0181666409969435
"81",1986,"Thailand",0.0272125898093182
"82",1986,"Bangkok",0.0882358538548884
"83",1986,"Nonthaburi",0.0254955512484811
"84",1986,"Samut Prakan",0.0887952298952588
"85",1986,"Rest of Thailand",0.019749995772263
"86",1987,"Thailand",0.0313240876038315
"87",1987,"Bangkok",0.101567239109413
"88",1987,"Nonthaburi",0.0293476249931173
"89",1987,"Samut Prakan",0.102211130198605
"90",1987,"Rest of Thailand",0.022733984603473
"91",1988,"Thailand",0.0375352976195424
"92",1988,"Bangkok",0.121706866504253
"93",1988,"Nonthaburi",0.0351669249708214
"94",1988,"Samut Prakan",0.122478433867141
"95",1988,"Rest of Thailand",0.0272418749737208
"96",1989,"Thailand",0.0431989341921426
"97",1989,"Bangkok",0.140071006500073
"98",1989,"Nonthaburi",0.0404732018632933
"99",1989,"Samut Prakan",0.140958994336804
"100",1989,"Rest of Thailand",0.0313523546872755
"101",1990,"Thailand",0.0501393252950668
"102",1990,"Bangkok",0.162574977615814
"103",1990,"Nonthaburi",0.0469756736342276
"104",1990,"Samut Prakan",0.163605630613082
"105",1990,"Rest of Thailand",0.036389460523254
"106",1991,"Thailand",0.0570679347048286
"107",1991,"Bangkok",0.185040747010831
"108",1991,"Nonthaburi",0.0534671071039961
"109",1991,"Samut Prakan",0.18621382298673
"110",1991,"Rest of Thailand",0.0414180155968177
"111",1992,"Thailand",0.064031002774957
"112",1992,"Bangkok",0.20761824738557
"113",1992,"Nonthaburi",0.0599908249887169
"114",1992,"Samut Prakan",0.208934454664781
"115",1992,"Rest of Thailand",0.0464715796240066
"116",1993,"Thailand",0.0732383888284172
"117",1993,"Bangkok",0.237472868937263
"118",1993,"Nonthaburi",0.0686172506481432
"119",1993,"Samut Prakan",0.238978341229059
"120",1993,"Rest of Thailand",0.0531539952596975
"121",1994,"Thailand",0.0824477942993412
"122",1994,"Bangkok",0.267334038378203
"123",1994,"Nonthaburi",0.0772455683054205
"124",1994,"Samut Prakan",0.269028817193288
"125",1994,"Rest of Thailand",0.0598378765216538
"126",1995,"Thailand",0.0941303120675989
"127",1995,"Bangkok",0.30521418641557
"128",1995,"Nonthaburi",0.0881909517679645
"129",1995,"Samut Prakan",0.307149108509063
"130",1995,"Rest of Thailand",0.0683166607222472
"131",1996,"Thailand",0.100701851682998
"132",1996,"Bangkok",0.326522169711868
"133",1996,"Nonthaburi",0.0943478455520489
"134",1996,"Samut Prakan",0.328592174935447
"135",1996,"Rest of Thailand",0.0730860663734854
"136",1997,"Thailand",0.0817605678369709
"137",1997,"Bangkok",0.265105731035028
"138",1997,"Nonthaburi",0.0766017039171558
"139",1997,"Samut Prakan",0.266786383373359
"140",1997,"Rest of Thailand",0.0593391103321251
"141",1998,"Thailand",0.0612450460148574
"142",1998,"Bangkok",0.198584881753975
"143",1998,"Nonthaburi",0.057380654334219
"144",1998,"Samut Prakan",0.19984382151576
"145",1998,"Rest of Thailand",0.0444496245429494
"146",1999,"Thailand",0.0675448894368312
"147",1999,"Bangkok",0.219011899813815
"148",1999,"Nonthaburi",0.0632829951973198
"149",1999,"Samut Prakan",0.220400337778197
"150",1999,"Rest of Thailand",0.0490218421018712
"151",2000,"Thailand",0.0667125364935
"152",2000,"Bangkok",0.216313025021739
"153",2000,"Nonthaburi",0.0625031614044972
"154",2000,"Samut Prakan",0.217684353321187
"155",2000,"Rest of Thailand",0.0484177479224119
"156",2001,"Thailand",0.0630019477605012
"157",2001,"Bangkok",0.204281573129264
"158",2001,"Nonthaburi",0.0590267004771432
"159",2001,"Samut Prakan",0.205576627378817
"160",2001,"Rest of Thailand",0.0457247256006541
"161",2002,"Thailand",0.069794811557296
"162",2002,"Bangkok",0.22630719220595
"163",2002,"Nonthaburi",0.0653909535037269
"164",2002,"Samut Prakan",0.227741879077022
"165",2002,"Rest of Thailand",0.0506547610073656
"166",2003,"Thailand",0.0785337787698107
"167",2003,"Bangkok",0.254642982338724
"168",2003,"Nonthaburi",0.0735785162453359
"169",2003,"Samut Prakan",0.256257305507206
"170",2003,"Rest of Thailand",0.056997213773181
"171",2004,"Thailand",0.0884887354248301
"172",2004,"Bangkok",0.28692157495703
"173",2004,"Nonthaburi",0.0829053428852446
"174",2004,"Samut Prakan",0.288740530035769
"175",2004,"Rest of Thailand",0.0642221913746282
"176",2005,"Thailand",0.09616444189228
"177",2005,"Bangkok",0.311809779969513
"178",2005,"Nonthaburi",0.0900967336709226
"179",2005,"Samut Prakan",0.313786515190492
"180",2005,"Rest of Thailand",0.0697929647315014
"181",2006,"Thailand",0.11203245862981
"182",2006,"Bangkok",0.363261259436571
"183",2006,"Nonthaburi",0.104963522785016
"184",2006,"Samut Prakan",0.365564174136731
"185",2006,"Rest of Thailand",0.0813094453633117
"186",2007,"Thailand",0.13212393491984
"187",2007,"Bangkok",0.428407156173274
"188",2007,"Nonthaburi",0.123787282926901
"189",2007,"Samut Prakan",0.431123066862829
"190",2007,"Rest of Thailand",0.0958911729595124
"191",2008,"Thailand",0.145631488115046
"192",2008,"Bangkok",0.472204916622417
"193",2008,"Nonthaburi",0.136442547168308
"194",2008,"Samut Prakan",0.475198485619189
"195",2008,"Rest of Thailand",0.105694507385535
"196",2009,"Thailand",0.14004748652702
"197",2009,"Bangkok",0.454098990229558
"198",2009,"Nonthaburi",0.131210880514869
"199",2009,"Samut Prakan",0.456977775711801
"200",2009,"Rest of Thailand",0.101641824104429
"201",2010,"Thailand",0.16867682804271
"202",2010,"Bangkok",0.546928611064659
"203",2010,"Nonthaburi",0.158033790386299
"204",2010,"Samut Prakan",0.550395895025278
"205",2010,"Rest of Thailand",0.122420051309542
"206",2011,"Thailand",0.176460783706757
"207",2011,"Bangkok",0.590725593641974
"208",2011,"Nonthaburi",0.157302470010075
"209",2011,"Samut Prakan",0.50048744081521
"210",2011,"Rest of Thailand",0.12796787322199
"211",2012,"Thailand",0.191715445540607
"212",2012,"Bangkok",0.64510748101721
"213",2012,"Nonthaburi",0.174310857837577
"214",2012,"Samut Prakan",0.573286073267272
"215",2012,"Rest of Thailand",0.138199827856846
"216",2013,"Thailand",0.199351358950601
"217",2013,"Bangkok",0.695722419618406
"218",2013,"Nonthaburi",0.191860731610496
"219",2013,"Samut Prakan",0.528233503273975
"220",2013,"Rest of Thailand",0.142524689173757
"221",2014,"Thailand",0.203153377283058
"222",2014,"Bangkok",0.738592452519938
"223",2014,"Nonthaburi",0.215812653871383
"224",2014,"Samut Prakan",0.52793274832941
"225",2014,"Rest of Thailand",0.142230019977181
"226",2015,"Thailand",0.209092752193252
"227",2015,"Bangkok",0.784314820091043
"228",2015,"Nonthaburi",0.228142322555459
"229",2015,"Samut Prakan",0.537377961557402
"230",2015,"Rest of Thailand",0.144474269726504
"231",2016,"Thailand",0.221295222090183
"232",2016,"Bangkok",0.840753231342341
"233",2016,"Nonthaburi",0.238857387096881
"234",2016,"Samut Prakan",0.543375493698364
"235",2016,"Rest of Thailand",0.152701705889807
"236",2017,"Thailand",0.234008374535982
"237",2017,"Bangkok",0.89250591517867
"238",2017,"Nonthaburi",0.257891334311864
"239",2017,"Samut Prakan",0.556659998809856
"240",2017,"Rest of Thailand",0.161652568100449
"241",2018,"Thailand",0.246464844396689
"242",2018,"Bangkok",0.952974184765376
"243",2018,"Nonthaburi",0.262009395849297
"244",2018,"Samut Prakan",0.596821366975022
"245",2018,"Rest of Thailand",0.169187995797019
"246",2019,"Thailand",0.253881556247858
"247",2019,"Bangkok",1.00770807713866
"248",2019,"Nonthaburi",0.272968664922273
"249",2019,"Samut Prakan",0.574401338414351
"250",2019,"Rest of Thailand",0.172783472282349
"251",2020,"Thailand",0.265266347949189
"252",2020,"Bangkok",1.06163063314235
"253",2020,"Nonthaburi",0.281091391781444
"254",2020,"Samut Prakan",0.59388671374102
"255",2020,"Rest of Thailand",0.180488623869186
"256",2021,"Thailand",0.275131251888263
"257",2021,"Bangkok",1.10111126947521
"258",2021,"Nonthaburi",0.291544808128683
"259",2021,"Samut Prakan",0.615972573583556
"260",2021,"Rest of Thailand",0.187200756600421
"261",2022,"Thailand",0.285638109240727
"262",2022,"Bangkok",1.14316108736454
"263",2022,"Nonthaburi",0.302678475023434
"264",2022,"Samut Prakan",0.639495659090037
"265",2022,"Rest of Thailand",0.194349677823928
"266",2023,"Thailand",0.296260973694683
"267",2023,"Bangkok",1.18567518085294
"268",2023,"Nonthaburi",0.313935069676895
"269",2023,"Samut Prakan",0.663278464974953
"270",2023,"Rest of Thailand",0.201577530891859
"271",2024,"Thailand",0.30757511894479
"272",2024,"Bangkok",1.23095587053785
"273",2024,"Nonthaburi",0.325924184993472
"274",2024,"Samut Prakan",0.688608932232947
"275",2024,"Rest of Thailand",0.209275735063762
"276",2025,"Thailand",0.319014207772468
"277",2025,"Bangkok",1.27673660076838
"278",2025,"Nonthaburi",0.338045697669854
"279",2025,"Samut Prakan",0.714219127135479
"280",2025,"Rest of Thailand",0.217058951505602
"281",2026,"Thailand",0.330560165138206
"282",2026,"Bangkok",1.32294503287139
"283",2026,"Nonthaburi",0.350280454360537
"284",2026,"Samut Prakan",0.740068582710768
"285",2026,"Rest of Thailand",0.224914881865052
"286",2027,"Thailand",0.342854511487848
"287",2027,"Bangkok",1.37214861561058
"288",2027,"Nonthaburi",0.363308246815861
"289",2027,"Samut Prakan",0.767593555281285
"290",2027,"Rest of Thailand",0.233280020040977
"291",2028,"Thailand",0.355263742088189
"292",2028,"Bangkok",1.42181198015304
"293",2028,"Nonthaburi",0.376457777192986
"294",2028,"Samut Prakan",0.795375734356267
"295",2028,"Rest of Thailand",0.241723326067717
"296",2029,"Thailand",0.368122333188851
"297",2029,"Bangkok",1.47327374421416
"298",2029,"Nonthaburi",0.390083475653334
"299",2029,"Samut Prakan",0.824163955972582
"300",2029,"Rest of Thailand",0.2504723793517
"301",2030,"Thailand",0.381446564629714
"302",2030,"Bangkok",1.52659906184325
"303",2030,"Nonthaburi",0.404202593246222
"304",2030,"Samut Prakan",0.853994667952131
"305",2030,"Rest of Thailand",0.259538256781945
"306",2031,"Thailand",0.396802740175901
"307",2031,"Bangkok",1.58805648565061
"308",2031,"Nonthaburi",0.42047487501166
"309",2031,"Samut Prakan",0.888374560845678
"310",2031,"Rest of Thailand",0.269986679711023
"311",2032,"Thailand",0.412781194352269
"312",2032,"Bangkok",1.6520043499577
"313",2032,"Nonthaburi",0.4374065587992
"314",2032,"Samut Prakan",0.924147630874455
"315",2032,"Rest of Thailand",0.280858504305983
"316",2033,"Thailand",0.429407333566415
"317",2033,"Bangkok",1.71854433453203
"318",2033,"Nonthaburi",0.455024566691221
"319",2033,"Samut Prakan",0.961370758709657
"320",2033,"Rest of Thailand",0.292171017220714
"321",2034,"Thailand",0.446276841329711
"322",2034,"Bangkok",1.78605831188349
"323",2034,"Nonthaburi",0.47290046181517
"324",2034,"Samut Prakan",0.999138747772075
"325",2034,"Rest of Thailand",0.303649119381382
"326",2035,"Thailand",0.46381374206751
"327",2035,"Bangkok",1.85624328324364
"328",2035,"Nonthaburi",0.49148356470037
"329",2035,"Samut Prakan",1.03840091739477
"330",2035,"Rest of Thailand",0.315581319246033
"331",2036,"Thailand",0.482044652258876
"332",2036,"Bangkok",1.92920577124429
"333",2036,"Nonthaburi",0.510802079690123
"334",2036,"Samut Prakan",1.07921685739532
"335",2036,"Rest of Thailand",0.32798572680757
"336",2037,"Thailand",0.500997259747764
"337",2037,"Bangkok",2.00505658625978
"338",2037,"Nonthaburi",0.53088534640724
"339",2037,"Samut Prakan",1.12164855619699
"340",2037,"Rest of Thailand",0.340881181021225
"341",2038,"Thailand",0.520700367331515
"342",2038,"Bangkok",2.08391100085373
"343",2038,"Nonthaburi",0.551763885942895
"344",2038,"Samut Prakan",1.16576049841606
"345",2038,"Rest of Thailand",0.3542872794624
"346",2039,"Thailand",0.541183938144922
"347",2039,"Bangkok",2.16588893141211
"348",2039,"Nonthaburi",0.573469448948185
"349",2039,"Samut Prakan",1.21161976646911
"350",2039,"Rest of Thailand",0.368224409206226
"351",2040,"Thailand",0.562479142914925
"352",2040,"Bangkok",2.25111512726265
"353",2040,"Nonthaburi",0.596035065707902
"354",2040,"Samut Prakan",1.25929614636831
"355",2040,"Rest of Thailand",0.38271377897991
"356",2041,"Thailand",0.58461840916417
"357",2041,"Bangkok",2.33971936759394
"358",2041,"Nonthaburi",0.619495098279437
"359",2041,"Samut Prakan",1.30886223787993
"360",2041,"Rest of Thailand",0.39777745264109
"361",2042,"Thailand",0.607635472444995
"362",2042,"Bangkok",2.43183666650055
"363",2042,"Nonthaburi",0.643885294783247
"364",2042,"Samut Prakan",1.36039356922859
"365",2042,"Rest of Thailand",0.413438384037718
"366",2043,"Thailand",0.631565429688878
"367",2043,"Bangkok",2.52760748649449
"368",2043,"Nonthaburi",0.669242845934974
"369",2043,"Samut Prakan",1.41396871653772
"370",2043,"Rest of Thailand",0.429720453307296
"371",2044,"Thailand",0.656444794760011
"372",2044,"Bangkok",2.6271779608379
"373",2044,"Nonthaburi",0.695606443913196
"374",2044,"Samut Prakan",1.46966942820465
"375",2044,"Rest of Thailand",0.446648504675832
"376",2045,"Thailand",0.682311556305448
"377",2045,"Bangkok",2.73070012506691
"378",2045,"Nonthaburi",0.723016343660745
"379",2045,"Samut Prakan",1.52758075441737
"380",2045,"Rest of Thailand",0.464248385819379
"381",2046,"Thailand",0.709205237998204
"382",2046,"Bangkok",2.83833215809236
"383",2046,"Nonthaburi",0.751514426721744
"384",2046,"Samut Prakan",1.58779118202867
"385",2046,"Rest of Thailand",0.482546988853756
"386",2047,"Thailand",0.737166961273816
"387",2047,"Bangkok",2.95023863327981
"388",2047,"Nonthaburi",0.781144267720855
"389",2047,"Samut Prakan",1.65039277501275
"390",2047,"Rest of Thailand",0.501572293020846
"391",2048,"Thailand",0.766239510665178
"392",2048,"Bangkok",3.066590779928
"393",2048,"Nonthaburi",0.811951203595805
"394",2048,"Samut Prakan",1.71548132073894
"395",2048,"Rest of Thailand",0.521353409142748
"396",2049,"Thailand",0.796467401844924
"397",2049,"Bangkok",3.18756675558345
"398",2049,"Nonthaburi",0.843982405698984
"399",2049,"Samut Prakan",1.78315648230711
"400",2049,"Rest of Thailand",0.541920625918186
"401",2050,"Thailand",0.827896952489336
"402",2050,"Bangkok",3.31335192964706
"403",2050,"Nonthaburi",0.877286954888901
"404",2050,"Samut Prakan",1.85352195720007
"405",2050,"Rest of Thailand",0.563305458138681
"406",2051,"Thailand",0.863331093708504
"407",2051,"Bangkok",3.4551639991696
"408",2051,"Nonthaburi",0.914834997257939
"409",2051,"Samut Prakan",1.93285303649294
"410",2051,"Rest of Thailand",0.587415034932263
"411",2052,"Thailand",0.90032061258455
"412",2052,"Bangkok",3.60320089358762
"413",2052,"Nonthaburi",0.954031206737873
"414",2052,"Samut Prakan",2.01566634461887
"415",2052,"Rest of Thailand",0.612582898896672
"416",2053,"Thailand",0.938935941590326
"417",2053,"Bangkok",3.75774449287317
"418",2053,"Nonthaburi",0.994950217604684
"419",2053,"Samut Prakan",2.10211956803213
"420",2053,"Rest of Thailand",0.638856972658352
"421",2054,"Thailand",0.979250827378884
"422",2054,"Bangkok",3.91908994078112
"423",2054,"Nonthaburi",1.03767017602921
"424",2054,"Samut Prakan",2.19237781307871
"425",2054,"Rest of Thailand",0.666287433829454
"426",2055,"Thailand",1.02134249423273
"427",2055,"Bangkok",4.08754629899443
"428",2055,"Nonthaburi",1.08227291327734
"429",2055,"Samut Prakan",2.28661397193177
"430",2055,"Rest of Thailand",0.694926826219572
"431",2056,"Thailand",1.06529181604422
"432",2056,"Bangkok",4.2634372354122
"433",2056,"Nonthaburi",1.12884412795025
"434",2056,"Samut Prakan",2.38500910762675
"435",2056,"Rest of Thailand",0.724830176852118
"436",2057,"Thailand",1.11118349730313
"437",2057,"Bangkok",4.44710174848567
"438",2057,"Nonthaburi",1.17747357776923
"439",2057,"Samut Prakan",2.48775285926209
"440",2057,"Rest of Thailand",0.756055119109213
"441",2058,"Thailand",1.1591062635961
"442",2058,"Bangkok",4.6388949296218
"443",2058,"Nonthaburi",1.22825528143971
"444",2058,"Samut Prakan",2.59504386849543
"445",2058,"Rest of Thailand",0.788662022348517
"446",2059,"Thailand",1.20915306215317
"447",2059,"Bangkok",4.83918876579686
"448",2059,"Nonthaburi",1.28128773116194
"449",2059,"Samut Prakan",2.70709022853358
"450",2059,"Rest of Thailand",0.822714128356154
"451",2060,"Thailand",1.26142127300924
"452",2060,"Bangkok",5.04837298465217
"453",2060,"Nonthaburi",1.33667411638964
"454",2060,"Samut Prakan",2.82410995688744
"455",2060,"Rest of Thailand",0.858277695022078
"456",2061,"Thailand",1.31601293138291
"457",2061,"Bangkok",5.26685594448329
"458",2061,"Nonthaburi",1.39452255947542
"459",2061,"Samut Prakan",2.94633149324087
"460",2061,"Rest of Thailand",0.895422147647813
"461",2062,"Thailand",1.37303496191225
"462",2062,"Bangkok",5.49506557168226
"463",2062,"Nonthaburi",1.45494636388036
"464",2062,"Samut Prakan",3.07399422386507
"465",2062,"Rest of Thailand",0.934220238321709
"466",2063,"Thailand",1.43259942542647
"467",2063,"Bangkok",5.7334503483502
"468",2063,"Nonthaburi",1.5180642756674
"469",2063,"Samut Prakan",3.20734903409899
"470",2063,"Rest of Thailand",0.974748213823702
"471",2064,"Thailand",1.49482377897478
"472",2064,"Bangkok",5.98248035296662
"473",2064,"Nonthaburi",1.58400075904277
"474",2064,"Samut Prakan",3.34665889050997
"475",2064,"Rest of Thailand",1.0170859925503
"476",2065,"Thailand",1.55983114987848
"477",2065,"Bangkok",6.24264835718191
"478",2065,"Nonthaburi",1.65288628675725
"479",2065,"Samut Prakan",3.4921994544504
"480",2065,"Rest of Thailand",1.06131735098107
"481",2066,"Thailand",1.62775062462067
"482",2066,"Bangkok",6.51447098199165
"483",2066,"Nonthaburi",1.72485764623027
"484",2066,"Samut Prakan",3.64425972883311
"485",2066,"Rest of Thailand",1.10753012024076
"486",2067,"Thailand",1.6987175534392
"487",2067,"Bangkok",6.7984899167576
"488",2067,"Nonthaburi",1.80005826231398
"489",2067,"Samut Prakan",3.80314274006378
"490",2067,"Rest of Thailand",1.1558163933459
"491",2068,"Thailand",1.77287387154353
"492",2068,"Bangkok",7.09527320475945
"493",2068,"Nonthaburi",1.87863853767302
"494",2068,"Samut Prakan",3.96916625719136
"495",2068,"Rest of Thailand",1.2062727437625
"496",2069,"Thailand",1.85036843793476
"497",2069,"Bangkok",7.40541659919702
"498",2069,"Nonthaburi",1.96075621181759
"499",2069,"Samut Prakan",4.14266355046918
"500",2069,"Rest of Thailand",1.25900045594095
"501",2070,"Thailand",1.93135739287117
"502",2070,"Bangkok",7.72954499381399
"503",2070,"Nonthaburi",2.04657673989438
"504",2070,"Samut Prakan",4.32398419166003
"505",2070,"Rest of Thailand",1.31410576853746
"506",2071,"Thailand",2.01600453508862
"507",2071,"Bangkok",8.06831393258346
"508",2071,"Nonthaburi",2.13627369241088
"509",2071,"Samut Prakan",4.51349489856929
"510",2071,"Rest of Thailand",1.37170013107686
"511",2072,"Thailand",2.10448171995753
"512",2072,"Bangkok",8.42241120318421
"513",2072,"Nonthaburi",2.2300291771453
"514",2072,"Samut Prakan",4.71158042645133
"515",2072,"Rest of Thailand",1.43190047486064
"516",2073,"Thailand",2.19696927983509
"517",2073,"Bangkok",8.79255851930517
"518",2073,"Nonthaburi",2.32803428457578
"519",2073,"Samut Prakan",4.91864450910734
"520",2073,"Rest of Thailand",1.49482949897687
"521",2074,"Thailand",2.29365646795411
"522",2074,"Bangkok",9.17951329714686
"523",2074,"Nonthaburi",2.43048955825045
"524",2074,"Samut Prakan",5.13511085267787
"525",2074,"Rest of Thailand",1.56061597232451
"526",2075,"Thailand",2.39474192727889
"527",2075,"Bangkok",9.58407053184366
"528",2075,"Nonthaburi",2.5376054916138
"529",2075,"Samut Prakan",5.36142418533207
"530",2075,"Rest of Thailand",1.62939505262537
"531",2076,"Thailand",2.49755898281665
"532",2076,"Bangkok",9.99555784115474
"533",2076,"Nonthaburi",2.64655632334733
"534",2076,"Samut Prakan",5.59161427051222
"535",2076,"Rest of Thailand",1.69935232013314
"536",2077,"Thailand",2.60490714634509
"537",2077,"Bangkok",10.4251792375152
"538",2077,"Nonthaburi",2.76030857622327
"539",2077,"Samut Prakan",5.83194874398358
"540",2077,"Rest of Thailand",1.77239257744405
"541",2078,"Thailand",2.71699264296187
"542",2078,"Bangkok",10.8737600607493
"543",2078,"Nonthaburi",2.87908077814825
"544",2078,"Samut Prakan",6.08288930903603
"545",2078,"Rest of Thailand",1.84865614120349
"546",2079,"Thailand",2.83403146455831
"547",2079,"Bangkok",11.3421647386674
"548",2079,"Nonthaburi",3.00310180648203
"549",2079,"Samut Prakan",6.34491953516688
"550",2079,"Rest of Thailand",1.92828997343485
"551",2080,"Thailand",2.95624985546416
"552",2080,"Bangkok",11.8312987306801
"553",2080,"Nonthaburi",3.13261140265438
"554",2080,"Samut Prakan",6.61854594535779
"555",2080,"Rest of Thailand",2.01144801197477
"556",2081,"Thailand",3.08388482370123
"557",2081,"Bangkok",12.3421105739019
"558",2081,"Nonthaburi",3.26786071391874
"559",2081,"Samut Prakan",6.90429916068564
"560",2081,"Rest of Thailand",2.0982915183328
"561",2082,"Thailand",3.2171846792929
"562",2082,"Bangkok",12.8755940375362
"563",2082,"Nonthaburi",3.40911286377569
"564",2082,"Samut Prakan",7.20273510550683
"565",2082,"Rest of Thailand",2.18898944396002
"566",2083,"Thailand",3.35640960116465
"567",2083,"Bangkok",13.4327903916859
"568",2083,"Nonthaburi",3.55664355269327
"569",2083,"Samut Prakan",7.51443627665238
"570",2083,"Rest of Thailand",2.28371881597121
"571",2084,"Thailand",3.50183223426557
"572",2084,"Bangkok",14.0147907971114
"573",2084,"Nonthaburi",3.71074169085095
"574",2084,"Samut Prakan",7.84001308028227
"575",2084,"Rest of Thailand",2.3826651434294
"576",2085,"Thailand",3.65373831864084
"577",2085,"Bangkok",14.6227388228609
"578",2085,"Nonthaburi",3.87171006474094
"579",2085,"Samut Prakan",8.18010524027302
"580",2085,"Rest of Thailand",2.48602284537017
"581",2086,"Thailand",3.81242735229312
"582",2086,"Bangkok",15.2578330991288
"583",2086,"Nonthaburi",4.03986603957389
"584",2086,"Samut Prakan",8.53538328225271
"585",2086,"Rest of Thailand",2.59399570181601
"586",2087,"Thailand",3.97821328978501
"587",2087,"Bangkok",15.9213301131538
"588",2087,"Nonthaburi",4.21554229955811
"589",2087,"Samut Prakan",8.90655009765439
"590",2087,"Rest of Thailand",2.70679732910915
"591",2088,"Thailand",4.1514252786577
"592",2088,"Bangkok",16.614547156463
"593",2088,"Nonthaburi",4.39908762825084
"594",2088,"Samut Prakan",9.29434259243344
"595",2088,"Rest of Thailand",2.82465168097463
"596",2089,"Thailand",4.33240843587132
"597",2089,"Bangkok",17.3388654322874
"598",2089,"Nonthaburi",4.59086773131888
"599",2089,"Samut Prakan",9.69953342538698
"600",2089,"Rest of Thailand",2.94779357681452
"601",2090,"Thailand",4.52152466661306
"602",2090,"Bangkok",18.0957333325395
"603",2090,"Nonthaburi",4.79126610419443
"604",2090,"Samut Prakan",10.1229328413273
"605",2090,"Rest of Thailand",3.0764692588292
"606",2091,"Thailand",4.71915352796807
"607",2091,"Bangkok",18.886669894337
"608",2091,"Nonthaburi",5.00068494727022
"609",2091,"Samut Prakan",10.5653906046957
"610",2091,"Rest of Thailand",3.21093697966362
"611",2092,"Thailand",4.92569314010894
"612",2092,"Bangkok",19.7132684467026
"613",2092,"Nonthaburi",5.21954613144802
"614",2092,"Samut Prakan",11.0277980395625
"615",2092,"Rest of Thailand",3.35146762238549
"616",2093,"Thailand",5.14156114783062
"617",2093,"Bangkok",20.577200458752
"618",2093,"Nonthaburi",5.44829221703591
"619",2093,"Samut Prakan",11.511090182342
"620",2093,"Rest of Thailand",3.49834535471862
"621",2094,"Thailand",5.36719573544099
"622",2094,"Bangkok",21.4802196014195
"623",2094,"Nonthaburi",5.68738752918452
"624",2094,"Samut Prakan",12.0162480539613
