building final energy by subsector
scenario,region,sector,subsector,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,Units,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm cooling,electricity,0.00502779,0.0155656,0.0208918,0.0232987,0.0256978,0.0266496,0.0275498,0.0281288,0.0286812,0.0289835,0.0290066,0.0285189,0.0276123,0.0263099,0.024738,0.0229146,0.0210404,0.0192095,0.0174443,0.0157954,0.0144414,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm heating,gas,0.0,0.0,3.99724E-5,3.08934E-5,3.57382E-5,3.74641E-5,3.94413E-5,4.07821E-5,4.19916E-5,4.30237E-5,4.34835E-5,4.34771E-5,4.3096E-5,4.19708E-5,4.04039E-5,3.83654E-5,3.60365E-5,3.35322E-5,3.09054E-5,2.84004E-5,2.63611E-5,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm heating,refined liquids,1.50257E-5,2.31198E-5,9.83786E-6,6.26528E-6,6.12327E-6,6.8496E-6,7.32691E-6,7.96735E-6,8.75788E-6,9.33988E-6,1.00296E-5,1.02475E-5,1.00145E-5,9.69936E-6,9.19833E-6,8.54145E-6,7.9362E-6,7.46021E-6,7.11242E-6,6.75793E-6,6.47001E-6,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm others,electricity,0.00740806,0.0229347,0.0307825,0.0343288,0.0427887,0.0476648,0.0529175,0.0577272,0.062393,0.0665769,0.0702514,0.0728739,0.074388,0.0745298,0.0735508,0.0713091,0.068524,0.0653532,0.0619572,0.0585281,0.0554925,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm others,gas,0.0,0.0,1.2E-5,1.36E-5,1.62141E-5,1.66033E-5,1.66469E-5,1.62467E-5,1.59642E-5,1.678E-5,1.74913E-5,1.71399E-5,1.64086E-5,1.54035E-5,1.36756E-5,1.26035E-5,1.21594E-5,1.14247E-5,1.03245E-5,9.11332E-6,7.97754E-6,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,comm others,refined liquids,0.00444488,0.00685318,0.0144127,0.010795,0.00793743,0.00719595,0.00615355,0.00519642,0.00448467,0.00404293,0.00367717,0.00298433,0.00228906,0.00173318,0.00122863,8.97369E-4,6.9635E-4,5.35325E-4,4.0353E-4,2.96558E-4,2.15208E-4,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,resid cooling,electricity,0.00616762,0.0192386,0.0248655,0.0355045,0.0410185,0.0433708,0.0455084,0.0470586,0.0485054,0.0494859,0.0499685,0.0494465,0.0481494,0.0460261,0.0433978,0.0402635,0.0369778,0.0337268,0.0305691,0.0275737,0.0251813,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,resid heating,refined liquids,5.33372E-5,1.30463E-4,1.64271E-4,1.8603E-4,2.22539E-4,2.43133E-4,2.63369E-4,2.8107E-4,2.98786E-4,3.13791E-4,3.25828E-4,3.31613E-4,3.31977E-4,3.26063E-4,3.15803E-4,3.00779E-4,2.83437E-4,2.65216E-4,2.46587E-4,2.28143E-4,2.13689E-4,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,resid heating,traditional biomass,2.20154E-5,2.18105E-5,2.48957E-5,2.83046E-5,2.10087E-5,1.57815E-5,1.19259E-5,8.59315E-6,6.23518E-6,4.52229E-6,3.27614E-6,2.32045E-6,1.62204E-6,1.0956E-6,7.23728E-7,4.59989E-7,2.87466E-7,1.77005E-7,1.08011E-7,6.53511E-8,3.98276E-8,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,resid others,biomass,0.0421108,0.0349107,0.0430358,0.043911,0.0542423,0.0558459,0.0548298,0.0508667,0.0450053,0.040685,0.0369697,0.0309206,0.0247143,0.0192175,0.0141221,0.0105314,0.00819468,0.00631164,0.00476147,0.00351835,0.0025656,EJ,
"Ref,date=2022-17-1T08:00:53-08:00",Bangkok,resid others,electricity,0.00205589,0.00641282,0.00828851,0.0118349,0.0200976,0.0263112,0.03444,0.0435467,0.0530708,0.0614687,0.069073,0.0769263,0.0835184,0.08774,0.0901279,0.0897244,0.0876389,0.084629,0.0810199,0.0771364,0.0735882,EJ,
