"scenario","region","subRegion","param","classLabel1","class1","classLabel2","class2","xLabel","x","vintage","units","value"
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",0.195846093038
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1975,"Vint_1975","Final Energy by Sector (EJ)",0.02148519
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.05780261
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.11827214
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.11640232
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",0.14020069
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",0.145418141
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",0.1482118444
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",0.1519530433
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",0.1531172453
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",0.152473791
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",0.1514422845
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",0.1493483693
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",0.1467079373
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",0.1434478518
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",0.1401894644
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",0.1367793644
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",1975,"Vint_1975","Final Energy by Sector (EJ)",0.0101223496
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.024378072
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.0503714819
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.0577625614
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",0.0668310196
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",0.0629744757
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",0.060586854116079
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",0.058886358898298
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",0.055765803490354
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",0.053604101690489
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",0.052636719484768
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",0.05166082202602
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",0.05147225105988
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",0.05128872510284
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",0.05131563922812
"High","KualaLumpur","KualaLumpur","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",0.0512966196025
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1975,"Vint_1975","Final Energy by Sector (EJ)",0.009441618
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.038066362
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.092129321
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.100707361
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",0.096592361
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",0.112912148
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",0.117625533
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",0.12142086
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",0.1244932
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",0.12646897
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",0.12783892
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",0.128749737
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",0.128646348
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",0.128530919
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",0.127524869
"High","Malaysia","Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",0.126184491
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.07152660828
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.1870601018
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.2604706377
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",0.28421962657
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",0.7460174634
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",0.88852245281
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",1.04813642012
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",1.22116079038
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",1.39020462919
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",1.53716019581
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",1.54770140837
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",1.64237078604
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",1.71260267211
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",1.77063038718
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","building","Subsector","building","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",1.80528745953
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1975,"Vint_1975","Final Energy by Sector (EJ)",0.0849729
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.23709023
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.9390225
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.8010002
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",1.0284016
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",1.223174333
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",1.335524916
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",1.452204512
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",1.563457801
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",1.662394275
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",1.748844791
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",1.821370272
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",1.88365606
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",1.936004497
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",1.975393652
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","industry","Subsector","industry","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",2.001878114
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",1975,"Vint_1975","Final Energy by Sector (EJ)",0.07572214
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",1990,"Vint_1990","Final Energy by Sector (EJ)",0.204894777
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2005,"Vint_2005","Final Energy by Sector (EJ)",0.594370544
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2010,"Vint_2010","Final Energy by Sector (EJ)",0.748050192
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2015,"Vint_2015","Final Energy by Sector (EJ)",0.934641775
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2020,"Vint_2020","Final Energy by Sector (EJ)",1.041252719
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2025,"Vint_2025","Final Energy by Sector (EJ)",1.074691821051
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2030,"Vint_2030","Final Energy by Sector (EJ)",1.1117842046006
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2035,"Vint_2035","Final Energy by Sector (EJ)",1.142169579607
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2040,"Vint_2040","Final Energy by Sector (EJ)",1.18297540185844
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2045,"Vint_2045","Final Energy by Sector (EJ)",1.23817640134127
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2050,"Vint_2050","Final Energy by Sector (EJ)",1.2908995033027
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2055,"Vint_2055","Final Energy by Sector (EJ)",1.3551594755158
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2060,"Vint_2060","Final Energy by Sector (EJ)",1.4153892939672
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2065,"Vint_2065","Final Energy by Sector (EJ)",1.4686304573028
"High","Rest of Malaysia","Rest of Malaysia","energyFinalConsumBySecEJ","Sector","transport","Subsector","transport","Year",2070,"Vint_2070","Final Energy by Sector (EJ)",1.5156399877227
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2020,"Vint_2020","Building Final Energy By Subsector (EJ)",0.000935998
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2025,"Vint_2025","Building Final Energy By Subsector (EJ)",0.00108586
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2030,"Vint_2030","Building Final Energy By Subsector (EJ)",0.00126539
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2035,"Vint_2035","Building Final Energy By Subsector (EJ)",0.00137481
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2040,"Vint_2040","Building Final Energy By Subsector (EJ)",0.00135798
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2045,"Vint_2045","Building Final Energy By Subsector (EJ)",0.00132447
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2050,"Vint_2050","Building Final Energy By Subsector (EJ)",0.00129642
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2055,"Vint_2055","Building Final Energy By Subsector (EJ)",0.00127251
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2060,"Vint_2060","Building Final Energy By Subsector (EJ)",0.00125234
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2065,"Vint_2065","Building Final Energy By Subsector (EJ)",0.00124799
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","biomass","Year",2070,"Vint_2070","Building Final Energy By Subsector (EJ)",0.00123175
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2020,"Vint_2020","Building Final Energy By Subsector (EJ)",0.012841
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2025,"Vint_2025","Building Final Energy By Subsector (EJ)",0.0142482
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2030,"Vint_2030","Building Final Energy By Subsector (EJ)",0.015494
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2035,"Vint_2035","Building Final Energy By Subsector (EJ)",0.0165682
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2040,"Vint_2040","Building Final Energy By Subsector (EJ)",0.0176194
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2045,"Vint_2045","Building Final Energy By Subsector (EJ)",0.0182795
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2050,"Vint_2050","Building Final Energy By Subsector (EJ)",0.0189509
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2055,"Vint_2055","Building Final Energy By Subsector (EJ)",0.0192914
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2060,"Vint_2060","Building Final Energy By Subsector (EJ)",0.0191319
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2065,"Vint_2065","Building Final Energy By Subsector (EJ)",0.0190738
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","coal","Year",2070,"Vint_2070","Building Final Energy By Subsector (EJ)",0.0187526
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2020,"Vint_2020","Building Final Energy By Subsector (EJ)",0.000279674
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2025,"Vint_2025","Building Final Energy By Subsector (EJ)",0.000334242
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2030,"Vint_2030","Building Final Energy By Subsector (EJ)",0.00042741
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2035,"Vint_2035","Building Final Energy By Subsector (EJ)",0.000520318
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2040,"Vint_2040","Building Final Energy By Subsector (EJ)",0.000602721
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2045,"Vint_2045","Building Final Energy By Subsector (EJ)",0.000664738
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2050,"Vint_2050","Building Final Energy By Subsector (EJ)",0.000693825
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2055,"Vint_2055","Building Final Energy By Subsector (EJ)",0.000706532
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2060,"Vint_2060","Building Final Energy By Subsector (EJ)",0.000723591
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2065,"Vint_2065","Building Final Energy By Subsector (EJ)",0.000702056
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","electricity","Year",2070,"Vint_2070","Building Final Energy By Subsector (EJ)",0.000732136
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",1990,"Vint_1990","Building Final Energy By Subsector (EJ)",4.0999e-05
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2005,"Vint_2005","Building Final Energy By Subsector (EJ)",0.000107701
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2010,"Vint_2010","Building Final Energy By Subsector (EJ)",0.000159301
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2015,"Vint_2015","Building Final Energy By Subsector (EJ)",0.000120499
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2020,"Vint_2020","Building Final Energy By Subsector (EJ)",0.0019154
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2025,"Vint_2025","Building Final Energy By Subsector (EJ)",0.00212235
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2030,"Vint_2030","Building Final Energy By Subsector (EJ)",0.00243277
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2035,"Vint_2035","Building Final Energy By Subsector (EJ)",0.00259124
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2040,"Vint_2040","Building Final Energy By Subsector (EJ)",0.00264391
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2045,"Vint_2045","Building Final Energy By Subsector (EJ)",0.00266446
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2050,"Vint_2050","Building Final Energy By Subsector (EJ)",0.00259151
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2055,"Vint_2055","Building Final Energy By Subsector (EJ)",0.00256327
"High","KualaLumpur","KualaLumpur","energyFinalSubsecBySectorBuildEJ","Sector","comm cooking","classLabel2","gas","Year",2060,"Vint_2060","Building Final Energy By Subsector (EJ)",0.00255283
