transport service output by tech
scenario,region,sector,subsector,technology,1990,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2080,2095,Units,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_aviation_intl,International Aviation,Liquids,2810.0,5114.0,6037.0,8153.0,10466.5,12266.1,14178.2,16039.8,17601.9,19073.4,20435.6,21351.1,22064.6,22575.1,22876.9,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight,Domestic Ship,Liquids,3809.6,737.989,850.774,1619.68,1879.75,2191.8,2568.02,3006.08,3496.58,4103.08,4781.87,5514.67,6335.83,7292.03,8378.22,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight,Freight Rail,Electric,0.0,21.9063,26.1324,66.8172,83.6683,96.3343,112.259,129.681,148.211,169.956,193.718,222.895,257.848,298.108,347.457,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight,Freight Rail,Liquids,117.696,244.925,244.222,270.774,320.227,369.948,430.182,498.54,573.48,664.673,765.463,877.659,1005.27,1152.61,1323.31,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight,road,road,4904.71,9385.18,9347.87,10351.7,12951.9,15034.2,17371.5,20107.8,23208.7,26447.2,30126.9,34323.9,39099.0,44547.0,50751.7,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Heavy truck,BEV,0.0,0.0,0.0,0.0,0.00137456,0.009976311,0.063245992,0.206012692,0.46165035,0.8612447,1.5066919,2.0965881,2.653149,3.1888870000000002,3.798743,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Heavy truck,Liquids,1251.98,2412.75,2403.16,2661.26,3291.6099999999997,3772.6150000000002,4290.357999999999,4860.686,5538.035,6218.944,6969.333,7805.950999999999,8733.649000000001,9770.889,10922.653,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Heavy truck,NG,0.0,0.0,0.0,0.0,42.1959,109.0153,210.9968,370.4697,512.9003,686.6279,906.0274,1171.8865,1495.1889,1883.458,2354.187,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Light truck,BEV,0.0,0.0,0.0,0.0,0.212302,1.052556,4.490019,10.3557915,16.889776,25.223799999999997,36.26231,46.380610000000004,56.00897,65.44564,75.8993,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Light truck,Liquids,168.157,304.049,302.842,335.362,413.655,471.613,527.4060999999999,587.1906,661.877,736.7672,819.0801,913.56,1021.1886999999999,1143.6006,1280.5349999999999,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Light truck,NG,0.0,0.0,0.0,0.0,3.68833,9.91419,19.59927,34.90062,48.89991,66.22885,88.39164,115.50128000000001,148.21458,187.4571,234.83730000000003,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Medium truck,BEV,0.0,0.0,0.0,0.0,0.00627437,0.044475509999999996,0.26445189,0.82933406,1.8025754,3.3368869,5.832507,8.106192,10.234267,12.252870000000001,14.478079999999999,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Medium truck,Liquids,3484.57,6668.38,6641.87,7355.11,9106.66,10426.29,11841.31,13397.199999999999,15244.52,17110.47,19172.58,21493.199999999997,24090.5,27013.09,30274.06,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_freight_road,Medium truck,NG,0.0,0.0,0.0,0.0,93.8348,243.6138,477.0304,845.9539,1183.3214,1598.7649999999999,2127.862,2767.1949999999997,3541.392,4467.674,5591.23,0.0,0.0,million ton-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,Cycle,Cycle,1882.99,2177.0,2236.99,2237.99,1969.35,1858.17,1757.96,1625.82,1507.03,1396.83,1297.02,1179.47,1071.47,973.576,886.055,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,Domestic Aviation,Liquids,109.117,198.542,234.373,316.499,469.581,598.898,744.584,900.461,1028.64,1146.31,1251.35,1314.21,1352.83,1369.7,1367.3,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,HSR,Electric,0.0,0.0,0.0,0.0,21.7373,54.1182,99.9074,160.995,250.238,361.25,493.562,614.988,739.575,860.498,975.972,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,Passenger Rail,Electric,0.0,61.1333,73.4513,186.742,178.069,172.74,167.678,158.447,149.184,139.664,130.634,120.218,110.616,101.583,93.6033,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,Passenger Rail,Liquids,529.946,1102.5,1099.58,1218.87,1133.27,1100.27,1065.32,1006.62,949.662,893.327,839.742,771.335,706.135,645.668,590.3,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,Walk,Walk,1777.99,2057.0,2111.99,2113.99,1860.24,1755.21,1660.56,1535.74,1423.53,1319.44,1225.16,1114.12,1012.1,919.633,836.961,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass,road,road,50003.0,85100.8,99449.6,118660.0,113947.0,113208.0,112309.0,108506.0,104440.0,100382.0,96058.0,90064.8,84256.0,78407.3,72337.9,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass_road,Bus,BEV,0.0,0.0,0.0,0.0,2484.47,6358.3099999999995,12992.07,16066.89,17129.29,16583.32,16056.86,15197.85,14245.470000000001,13200.66,12059.48,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass_road,Bus,Liquids,29257.4,36610.0,36466.0,40380.5,48186.600000000006,49606.100000000006,39704.7,36127.69,34298.69,32392.87,30622.989999999998,28650.93,26652.97,24627.62,22419.63,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass_road,Bus,NG,0.0,338.985,11023.0,18120.6,22504.6,23786.57,20258.07,19231.1,18958.25,18663.33,18388.11,17923.81,17393.39,16760.66,15884.55,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass_road,LDV,LDV,20745.5,48151.9,51960.5,60158.8,40771.4,33457.1,39354.5,37080.3,34053.4,32742.6,30990.1,28292.2,25964.2,23818.3,21974.2,0.0,0.0,million pass-km,
"Ref,date=2022-8-4T09:08:27-07:00",Bangkok,trn_pass_road_LDV,2W and 3W,BEV,0.0,0.0,0.0,0.0,731.052,1048.09,1744.42,2063.78,2351.69,2579.81,2722.47,2577.68,2489.9,2402.41,2333.43,0.0,0.0,million pass-km,
